title;desc;url;ingredients;steps;tools
Twix Martini;De Twix Martini. Hoe leuk is het om een cocktail te hebben van een lekkere chocolade bar? Je drinkt hem dan ook het liefste met een lekkere twix erbij.;https://cocktailrecepten.com/recept/twix-martini;['30 ml Baileys', '60 ml Creme de cacao bruin', '1 scheutje Karamel saus'];['Pak een martiniglas en schenk een beetje karamel saus aan de binnenranden van het glas.', 'Pak vervolgens een cocktailshaker en doe hier ijsblokjes in.', 'Voeg de bruine creme de cacao en Baileys toe. Shake!', 'Schenk de cocktail door een strainer in het glas.', 'Eet met een twix erbij.'];['Martini glas', 'Shaker', 'Barmaatje', 'Strainer']
U-boat;Deze cocktail lijkt qua methode om hem te maken en drinken veel op de Jägerbomb. Alleen in deze variant hebben we een glas gevuld met bier waar we eerst van te voren een shotje vodka in hebben gezet. Deze cocktail is erg populair in Duitsland, maar wordt ook in andere landen gedronken, waarbij je ook combinaties ziet van bier met daarin Flügel of jonge jenever.;https://cocktailrecepten.com/recept/u-boat;['30 ml Vodka', '250 ml Bier'];['Pak een leeg bierglas (waar je je cocktail uit gaat drinken) en pak een longdrinkglas.', 'Zet de longdrink op zijn kop. Pak vervolgens een shotglas en zet die hier bovenop. Vul het shotglas met de vodka.', 'Pak het lege bierglas, zet deze over het shotje en longdrink heen en keer om. Nu staat je shotglas ondersteboven in het bierglas!', 'Vul deze vervolgens met het bier en voila!'];['Shotglas', 'Bierglas', 'Longdrinkglas']
Valentijnsmimosa;De Valentijnsmimosa, hét drankje om te drinken op deze romantische dag! De mooie rode kleur past perfect bij de dag van de liefde.;https://cocktailrecepten.com/recept/valentijnsimosa;['1 scheutje Grenadine', '125 ml Prosecco', '2 stuk Aardbeien'];['Pak een champagneflûte en vul deze tot 2/3 van het glas met prosecco.', 'Doe een scheutje grenadine erbij voor de mooie roze-rode kleur.', 'Pak een stokje/cocktailprikker en prik hier de aardbeien op. Serveer in de cocktail.\nTip: wil je het extra romantisch hebben? Snijd dan de aardbei in een hartjesvorm!'];['Champagneglas', 'Barmaatje']
Vampire;De Vampire cocktail is een lichtbruisende cocktail met frambozen smaak. Hij heeft een bijzonder mooie rode kleur en is gevaarlijk als je er meerdere van drinkt!;https://cocktailrecepten.com/recept/vampire;['45 ml Champagne', '22.5 ml Frambozen likeur', '45 ml Vodka'];['Doe de vodka en de helft van de frambozen likeur in een martini glas.', 'Vul het glas af met champagne', 'Giet de overgebleven frambozen likeur over de rug van een lepel zodat deze bovenin het glas blijft drijven.'];['Martini glas', 'Barmaatje', 'Barlepel']
Vanilla Sour;De Vanilla Sour is een lekkere cocktail met een zoetzure smaak, maar waar wel lekker de vanille in te proeven is. Wil je deze vanille smaak nou nog meer naar voren laten komen? Maak hem dan met vanille vodka!;https://cocktailrecepten.com/recept/vanilla-sour;['2 druppel Angostura bitters', '40 ml Citroensap', '1 stuk Ei', '25 ml Licor 43', '20 ml Suikersiroop', '25 ml Vodka'];['Pak een cocktail shaker en doe hier de vodka, Licor 43, de angostura bitters, het citroensap, de suikersiroop en het eiwit (van een vers ei) in. Shake!', 'Voeg wat ijsblokjes aan de shaker toe en schud nogmaals.', 'Pak een tumbler glas en doe hier wat ijsblokjes in.', 'Schenk de cocktail door een strainer in het glas.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Violetta Jäger;De Violetta Jäger, een fruitige cocktail maar toch ook een beetje zuur. Door je glas een suikerrand te geven, neem je wat van de zurigheid van de cocktail weg. En het staat ook nog eens heel leuk!;https://cocktailrecepten.com/recept/violetta-jager;['15 ml Crème de Cassis', '15 ml Limoensap', '10 ml Suikersiroop', '35 ml Jägermeister'];['Pak een schoteltje en doe hier wat suiker op.', 'Pak een tumbler, maak de rand nat met bijvoorbeeld een partje citroen en dip het glas in de suiker.', 'Pak vervolgens een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg de Jägermeister, de creme de cassis, de suikersiroop en het limoensap toe. Shake!', 'Schenk de cocktail door een strainer in het glas.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Virgin Agua de Valencia;De alcoholvrije variant van Agua de Valencia. Het originele recept hebben wij ook op onze site staan, maar je kunt er ook van genieten als je (een dagje) geen alcohol drinkt. Maak hem met verse ingrediënten voor het lekkerste resultaat!;https://cocktailrecepten.com/recept/virgin-agua-de-valencia;['0.25 stuk Citroen', '2 takje Munt', '1 stuk Sinaasappel', '0.25 el Suiker', '125 ml Spa citroen'];['Pak een longdrinkglas en doe hier de suiker in.', 'Pers de sinaasappel erboven uit en roer door elkaar.', 'Voeg ijsblokjes en de Spa citroen toe. Roer een keer door.', 'Snijd de citroen in schijfjes en voeg samen met de munt toe aan het glas. Garneer met een takje munt.'];['Longdrinkglas', 'Barmaatje', 'Barlepel', 'Citruspers']
Virgin Appletini;De Virgin Appletini is een lekker frisse cocktail, maar dan zonder alcohol. Voor als je mee wil doen met cocktailavond maar je even geen zin hebt in alcohol!;https://cocktailrecepten.com/recept/virgin-appletini;['60 ml Appelsap', '15 ml Citroensap', '15 ml Suikersiroop'];['Pak een cocktailshaker en doe hier ijsblokjes in.', 'Voeg het appelsap, het citroensap en de suikersiroop toe. Shake!', 'Pak een martiniglas en schenk de cocktail door een strainer erin.', 'Garneer met een stukje appel.'];['Martini glas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Virgin Bloody Mary;"Een frisse cocktail, met een licht pittige afdronk. Net als de originele Bloody Mary maak je de Virgin Bloody Mary met tomatensap, Worcestershire saus, tabasco en niet te vergeten een stengel bleekselderij. Het staat niet alleen leuk, maar ook handig om alle ingrediënten goed door elkaar te roeren. De perfecte cocktail voor een ""dry"" en gezonde start van het nieuwe jaar!";https://cocktailrecepten.com/recept/virgin-bloody-mary;['1 stengel Bleekselderij', '0.5 stuk Citroen', '3 tl Worcestershire saus', '3 druppel Tabasco', '180 ml Tomatensap'];['Snijd 1 partje van de citroen en pers de rest uit boven een kommetje.', 'Doe in een cocktailshaker 1 eetlepel van het citroensap, het tomatensap, de Worcestershire saus en ijsblokjes.', 'Breng op smaak met de tabasco, peper en eventueel zout.', 'Shake goed door elkaar en schenk in een tumbler of longdrinkglas. Garneer met een stengel bleekselderij en het partje citroen.'];['Longdrinkglas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Virgin Caipirinha;De Caipirinha cocktail is een echte klassieker, normaal gemaakt met Cachaça, limoensap en suiker. Maar deze variant is alcoholvrij en is er sinaasappelsap aan toegevoegd. Dat maakt hem zeker niet minder lekker! Een lekkere, alcoholvrije verkoelende dorstlesser.;https://cocktailrecepten.com/recept/virgin-caipirinha;['250 ml Ice tea (citroensmaak)', '0.5 stuk Limoen', '4 stuk Muntblaadjes', '2 tl Rietsuiker', '100 ml Sinaasappelsap'];['Pak een wat grotere tumbler glas of longdrink en doe hier de rietsuiker in. Heb je geen rietsuiker in huis? Dan kan je ook witte suiker gebruiken.', 'Snijd de limoen in partjes en voeg toe aan het glas samen met de muntblaadjes.', 'Doe wat ijsblokjes in het glas.', 'Voeg het sinaasappelsap en de ice tea toe. Garneer met een takje munt.'];['Tumbler glas', 'Barmaatje']
Virgin Cranberry Mojito;Een cranberry mojito, maar dan alocholvrij! Dit is zeker een cocktail die je drinkt als het mooi weer is. Je maakt hem heel gemakkelijk! Je hebt nodig: cranberrysap, Sprite, munt en limoen.;https://cocktailrecepten.com/recept/virgin-cranberry-mojito;['100 ml Cranberrysap', '0.5 stuk Limoen', '5 blaadje Munt', '100 ml Sprite'];['Snijd de limoen in partjes.', 'Pak een longdrink glas en doe hier een paar ijsblokjes in.', 'Voeg de blaadjes munt en de in parten gesneden limoen toe. Kneus dit een beetje met een barlepel.', 'Schenk het cranberrysap en de Sprite erbij. Roer het geheel een keer door.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Virgin Cranberrysangria;Een alcoholvrije karaf sangria serveren? Ja, dat kan met deze mocktail! Let op: het recept is gebaseerd op het maken van een karaf!;https://cocktailrecepten.com/recept/virgin-cranberrysangria;['125 ml Bruisend water', '0.5 stuk Citroen', '250 ml Cranberrysap', '0.25 stuk Sinaasappel', '100 ml Sinaasappelsap', '50 gr Cranberry', '250 ml Rode druivensap'];['Pak een karaf. Maak de citroen schoon en pers hem uit (niet in de karaf).', 'Schenk het druivensap, cranberrysap, sinaasappelsap en het bruisendwater in de karaf en voeg 1 eetlepel citroensap toe. Roer door.', 'Maak ook de sinaasappel schoon en snijd deze in schijven. Voeg toe aan de karaf samen met de cranberries.', 'Voeg als laatste wat ijsblokjes toe en roer een keer door. Serveer direct.'];['Karaf', 'Barmaatje', 'Barlepel']
Virgin Moscow Mule;Zoals de naam al zegt, is dit de virgin variant van de Mosco Mule. Dat betekent dat deze cocktail géén alcohol bevat! Maar dat maakt hem zeker niet minder lekker!;https://cocktailrecepten.com/recept/virgin-moscow-mule;['120 ml Ginger beer', '0.5 stuk Limoen', '10 ml Limoensap'];['Pak een koperen mok en doe hier wat ijsblokjes in.', 'Voeg het limoensap toe.', 'Snijd de limoen in partjes en knijp deze ook uit in de mok. Houd ze daarna even apart.', 'Top het glas af met de ginger beer.', 'Roer even door en garneer met de uitgeknepen partjes limoen.'];['Koperen mok', 'Barmaatje', 'Barlepel', 'Citruspers']
Virgin Sangria;De Sangria is een heerlijk, fruitige cocktail die je het liefst maakt in een grote kan zodat je hem lekker kunt delen! Bij voorkeur maak en drink je hem in de zomer. Maar ook zonder alcohol kan je een lekkere sangria op tafel zetten! Let op: onderstaande ingrediënten zijn voor het maken van 1 karaf!;https://cocktailrecepten.com/recept/virgin-sangria;['0.25 stuk Citroen', '1 el Citroensap', '0.25 stuk Limoen', '0.5 el Limoensap', '0.25 stuk Sinaasappel', '500 ml Rode druivensap', '25 ml Sinaasappel limonade', '125 ml Water'];['Snijd de citroen, limoen en sinaasappel in plakjes.', 'Pak een karaf en doe hier ijsblokjes in.', 'Voeg het in plakken gesneden fruit toe.', 'Schenk het citroen-, limoen- en rode druivensap erbij. Voeg ook de sinaasappel limonade en het water toe. Roer door.', 'Zet de kan op tafel en serveer in een glas naar keuze.'];['Fishbowl', 'Tumbler glas', 'Karaf', 'Barmaatje', 'Barlepel']
Vodka Cranberry;De Vodka Cranberry is een makkelijk te maken drankje, maar doet het op elk feestje goed! Als je van cranberrysap houdt is dit er een die niet op je lijstje mag missen!;https://cocktailrecepten.com/recept/vodka-cranberry;['150 ml Cranberrysap', '10 ml Limoensap', '45 ml Vodka'];['Pak een longdrinkglas en doe hier ijsblokjes in.', 'Voeg de vodka, het limoen- en cranberrysap toe.', 'Roer een keer door en garneer met een schijfje limoen.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Vodka Espresso Shot;Heb je even een inkakker? Knap weer helemaal op met dit shotje! Daarmee is je energieniveau gelijk weer op peil!;https://cocktailrecepten.com/recept/vodka-espresso-shot;['10 ml Espresso', '10 ml Kahlúa', '10 ml Vodka'];['Zet een espresso en laat deze volledig afkoelen voordat je dit shotje maakt.', 'Pak een cocktailshaker en doe er een paar ijsblokjes in.', 'Voeg de vodka, Kahlua en de espresso toe. Shake!', 'Schenk de cocktail door een strainer in een shotglaasje. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Vodka Ginger Ale;Een lekker drankje hoeft niet altijd moeilijk te maken zijn! Maak de Vodka Ginger Ale bijvoorbeeld na een lange dag werken en je even op de bank wilt relaxen.;https://cocktailrecepten.com/recept/vodka-ginger-ale;['150 ml Ginger ale', '15 ml Limoensap', '45 ml Vodka'];['Pak een longdrinkglas en doe hier ijsblokjes in.', 'Voeg de vodka en de ginger ale toe.', 'Roer een keer door en garneer met een schijfje limoen.'];['Longdrinkglas', 'Barmaatje', 'Barlepel']
Vodka Punch;Let op: onderstaande ingrediënten zijn gebaseerd op het maken van 1 bowl/kom!;https://cocktailrecepten.com/recept/vodka-punch;['500 ml Cranberrysap', '2 stuk Kaneelstokje', '0.5 stuk Sinaasappel', '180 ml Sprite', '187.5 ml Vodka', '125 gr Diepvries zomerfruit'];['Snijd de sinaasappel in dunne plakken en doe deze in een bowl/kom samen met de kaneelstokjes.', 'Voeg het diepvrieszomerfruit toe en wat ijsblokjes.', 'Schenk de vodka en het cranberrysap erbij.', 'Schenk als laatste de Sprite erbij en roer een keer door. Serveer direct.'];['Fishbowl', 'Barmaatje', 'Barlepel']
Waterloo Sunset;Een fruitige, roze rode champagne om de (dag van de) liefde mee te vieren! Maar pas op dat je er niet teveel van drinkt! Deze cocktail is namelijk volledig op basis van alcoholische ingrediënten.;https://cocktailrecepten.com/recept/waterloo-sunset;['100 ml Cava', '30 ml Gin', '15 ml Elderflower likeur', '1 scheutje Raspberry likeur'];['Pak een cocktailshaker of roerglas en doe hier een paar ijsblokjes in.', 'Voeg de gin en elderflower likeur toe en roer goed door.', 'Pak een champagneflûte en schenk het mengsel door een strainer in het glas.', 'Voeg vervolgens de brut toe en als laatste de raspberry likeur. Geniet!'];['Champagneglas', 'Shaker', 'Barmaatje', 'Strainer']
Watermelon Fizz;De Watermelon Fizz is een frisse, lichtbruisende cocktail. We maken hem direct in het glas en daarvoor hebben we nodig: Watermeloen likeur, vodka, limoensap en toppen we hem af met Sprite.;https://cocktailrecepten.com/recept/watermelon-fizz;['20 ml Limoensap', '100 ml Sprite', '40 ml Watermeloen likeur', '20 ml Vodka'];['Pak een longdrinkglas en doe er ijsblokjes in.', 'Voeg de watermeloen likeur, vodka en limoensap toe.', 'Top af met de Sprite. Roer even door en geniet!'];['Longdrinkglas', 'Barmaatje', 'Barlepel', 'Citruspers']
Watermelon Margarita;De Watermelon Margarita, een variant op de 'gewone' Margarita. We hebben aan deze cocktail namelijk watermeloen likeur toegevoegd! Hierdoor is ie misschien wat sterker, maar de over het algemeen vrij heftige smaak van tequila is hierdoor wat meer op de achtergrond.;https://cocktailrecepten.com/recept/watermelon-margarita;['30 ml Limoensap', '1 tl Zout', '15 ml Watermeloen likeur', '20 ml Tequila'];['Pak een margarita glas.', 'Doe de zout op een bordje. Om het glas een zoutrand te geven, maak je de rand nat met limoensap en doop vervolgens het glas in het zout op het bordje.', 'Pak vervolgens een cocktailshaker en doe hier ijsblokjes in.', 'Voeg de tequila, de watermeloen likeur en het limoensap toe. Shake goed!', 'Pak het margaritaglas en schenk de cocktail door de strainer in het glas.'];['Margarita glas', 'Shaker', 'Barmaatje', 'Strainer', 'Citruspers']
Watermelon Mule;De Watermelon Mule is een frisse cocktail die we maken met 2 soorten smaken watermeloen: de likeur versie en natuurlijk verse watermeloen!;https://cocktailrecepten.com/recept/watermelon-mule;['150 ml Bruisend water', '5 blokje Watermeloen', '15 ml Limoensap', '30 ml Watermeloen likeur', '15 ml Vodka'];['Pak een mason jar en doe hier ijsblokjes in tot ongeveer de helft van het glas.', 'Voeg de vodka, watermeloen likeur en het limoensap aan toe.', 'Doe daarna de stukjes watermeloen in het glas. Let op dat de stukken niet te groot zijn!', 'Top het glas af met het bruisend water. Roer even door en geniet!'];['Mason jar', 'Barmaatje', 'Barlepel', 'Citruspers']
Watermelon Shot;Een supermakkelijk en heerlijk watermeloen shotje! Je kunt hem zowel shaken als direct in het glaasje maken. Wij hebben hem in een shaker gemaakt met ijs zodat ie lekker wat koeler is!;https://cocktailrecepten.com/recept/watermelon-shot;['20 ml Watermeloen likeur', '10 ml Vodka'];['Pak een cocktailshaker en doe hier een paar ijsblokjes in.', 'Voeg beide ingrediënten toe en shake!', 'Pak het shotglas en schenk het drankje door een strainer erin. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Whipped Melon;De Whipped Melon is een lekker en makkelijk shotje om te maken. Je kunt hem direct in het glas maken of als je hem wat kouder wilt, shaken met ijs. Die laatste optie hebben wij gebruikt.;https://cocktailrecepten.com/recept/whipped-melon;['10 ml Puschkin Whipped Cream', '20 ml Anguriacello'];['Pak een cocktailshaker en doe hier wat ijsblokjes in.', 'Voeg hier 20 ml Anguriacello en 10 ml Puschkin whipped cream aan toe.', 'Shake!', 'Pak een shotglas en schenk je shotje erin. Cheers!'];['Shotglas', 'Shaker', 'Barmaatje', 'Strainer']
Whiskey Mojito;In deze variant op de Mojito gebruiken we whiskey om hem te maken! Breng hem zelf op smaak door meer of minder rietsuiker toe te voegen. En nog een tip: probeer hem ook eens met een beetje honing erin!;https://cocktailrecepten.com/recept/whiskey-mojito;['75 ml Bruisend water', '3 partje Limoen', '3 blaadje Munt', '1 takje Munt', '1 tl Rietsuiker', '50 ml Whiskey'];['Pak een mojitoglas of longdrink en doe hier de partjes limoen in en de muntblaadjes. Muddle dit met een muddler (of de achterkant van een lepel).', 'Voeg de whiskey en rietsuiker toe. Roer een keer door.', 'Voeg crushed ijs toe en top af met het bruisend water.', 'Roer eventueel nog een keer door. Garneer met een takje munt.'];['Mojito glas', 'Barmaatje', 'Barlepel', 'Muddler']
Whiskey Sour;De Whiskey Sour is een lekkere sour cocktail die we maken met whiskey. Wij hebben hem gemaakt met Jack Daniels, maar uiteraard kan je je eigen favoriet gebruiken! Deze cocktail krijgt zijn mooie schuimkraag doordat we hem shaken met eiwit. Daarnaast wordt deze cocktail nog gemaakt met citroensap, suikersiroop en Angostura bitters.;https://cocktailrecepten.com/recept/whiskey-sour;['2 druppel Angostura bitters', '25 ml Citroensap', '10 ml Suikersiroop', '45 ml Whiskey', '1 stuk Eiwit'];['Pak een shaker en doe hier (voor de verandering) nog geen ijs in!', 'Doe hier de whiskey, het citroensap, de suikersiroop en het eiwit van 1 ei (per persoon) in.', 'Voeg naar smaak 2 a 3 druppels Angostura bitters toe. Shake!', 'Voeg nu wel ijsblokjes toe en shake nog een keer.', 'Pak een tumbler en schenk je cocktail door een strainer in het glas.\nGarneer met een schijfje citroen.'];['Tumbler glas', 'Shaker', 'Barmaatje', 'Strainer']
